<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19850131,000000,0.1151,0.11543,0.11172,0.11172,319667148,0
AAPL.US,D,19850201,000000,0.11172,0.11203,0.10925,0.11018,159392904,0
AAPL.US,D,19850204,000000,0.11264,0.11296,0.11264,0.11264,252296416,0
AAPL.US,D,19850205,000000,0.11326,0.11543,0.11326,0.11326,219920180,0
AAPL.US,D,19850206,000000,0.11543,0.11543,0.11543,0.11543,225000812,0
AAPL.US,D,19850207,000000,0.11543,0.11696,0.1151,0.1151,284076536,0
AAPL.US,D,19850208,000000,0.1151,0.11543,0.11326,0.1151,152782824,0
AAPL.US,D,19850211,000000,0.11729,0.11822,0.11729,0.11729,401502072,0
AAPL.US,D,19850212,000000,0.11729,0.11758,0.1145,0.1145,262120828,0
AAPL.US,D,19850213,000000,0.1145,0.1145,0.10925,0.10925,609887092,0
AAPL.US,D,19850214,000000,0.10925,0.11018,0.10616,0.10616,493939036,0
AAPL.US,D,19850215,000000,0.10616,0.10802,0.10524,0.10771,200919528,0
AAPL.US,D,19850219,000000,0.1074,0.1074,0.10616,0.10616,173390588,0
AAPL.US,D,19850220,000000,0.10616,0.10678,0.10154,0.10154,254551672,0
AAPL.US,D,19850221,000000,0.10339,0.104,0.10339,0.10339,356683412,0
AAPL.US,D,19850222,000000,0.10339,0.1074,0.10339,0.10616,262146724,0
AAPL.US,D,19850225,000000,0.10616,0.10678,0.10492,0.10492,114029788,0
AAPL.US,D,19850226,000000,0.10492,0.10524,0.10278,0.10278,218675912,0
AAPL.US,D,19850227,000000,0.10278,0.10278,0.09659,0.09659,467032332,0
AAPL.US,D,19850228,000000,0.09659,0.09659,0.09505,0.09505,369229516,0
AAPL.US,D,19850301,000000,0.09505,0.09567,0.09227,0.09567,286331708,0
AAPL.US,D,19850304,000000,0.09721,0.09999,0.09721,0.09721,177175220,0
AAPL.US,D,19850305,000000,0.09969,0.09969,0.09969,0.09969,151331204,0
AAPL.US,D,19850306,000000,0.09969,0.09969,0.09475,0.09475,224041712,0
AAPL.US,D,19850307,000000,0.09475,0.09505,0.08518,0.08518,849378248,0
AAPL.US,D,19850308,000000,0.08518,0.08518,0.07963,0.08271,548011840,0
AAPL.US,D,19850311,000000,0.08549,0.08611,0.08549,0.08549,330968992,0
AAPL.US,D,19850312,000000,0.08858,0.0895,0.08858,0.08858,253929528,0
AAPL.US,D,19850313,000000,0.08858,0.08858,0.08363,0.08363,290608864,0
AAPL.US,D,19850314,000000,0.08363,0.08426,0.08363,0.08363,279592060,0
AAPL.US,D,19850315,000000,0.08363,0.08889,0.08302,0.08703,209940280,0
AAPL.US,D,19850318,000000,0.08796,0.08889,0.08796,0.08796,144384196,0
AAPL.US,D,19850319,000000,0.08796,0.08889,0.08456,0.08456,198405120,0
AAPL.US,D,19850320,000000,0.08549,0.08703,0.08549,0.08549,468639484,0
AAPL.US,D,19850321,000000,0.08703,0.08858,0.08703,0.08703,188010548,0
AAPL.US,D,19850322,000000,0.08703,0.08858,0.08549,0.08549,93007300,0
AAPL.US,D,19850325,000000,0.08549,0.08549,0.08302,0.08302,127249876,0
AAPL.US,D,19850326,000000,0.08672,0.08672,0.08672,0.08672,140521872,0
AAPL.US,D,19850327,000000,0.08672,0.08734,0.08426,0.08426,128857092,0
AAPL.US,D,19850328,000000,0.08426,0.08549,0.08426,0.08426,149983276,0
AAPL.US,D,19850329,000000,0.08426,0.08549,0.08426,0.08518,100887452,0
