<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GOLD.US,D,19860416,000000,0.9283,0.9283,0.9106,0.9283,580890,0
GOLD.US,D,19860417,000000,0.9283,0.9283,0.8841,0.8841,538362,0
GOLD.US,D,19860418,000000,0.8841,0.9106,0.8841,0.8841,347449,0
GOLD.US,D,19860421,000000,0.8841,0.902,0.8489,0.8489,380020,0
GOLD.US,D,19860422,000000,0.8753,0.902,0.8753,0.902,426165,0
GOLD.US,D,19860423,000000,0.902,0.9283,0.902,0.9283,998009,0
GOLD.US,D,19860424,000000,0.9283,0.9726,0.9106,0.9726,2034917,0
GOLD.US,D,19860425,000000,0.9726,1.0259,0.9726,0.9993,2417653,0
GOLD.US,D,19860428,000000,0.9993,0.9993,0.9726,0.9904,667752,0
GOLD.US,D,19860429,000000,0.9904,0.9993,0.9726,0.9993,334782,0
GOLD.US,D,19860430,000000,0.9993,1.0166,0.9904,1.0166,773613,0
GOLD.US,D,19860501,000000,1.0166,1.0259,0.9904,0.9993,430690,0
GOLD.US,D,19860502,000000,0.9993,1.0166,0.9993,0.9993,394499,0
GOLD.US,D,19860505,000000,0.9993,1.0259,0.9993,1.0166,160153,0
GOLD.US,D,19860506,000000,1.0166,1.0166,0.9726,0.9904,576363,0
GOLD.US,D,19860507,000000,0.9904,1.0166,0.9904,0.9993,1201586,0
GOLD.US,D,19860508,000000,0.9993,1.0259,0.9993,1.0259,556459,0
GOLD.US,D,19860509,000000,1.0259,1.0259,0.9993,1.0166,106769,0
GOLD.US,D,19860512,000000,1.0166,1.0166,0.9993,1.0166,402638,0
GOLD.US,D,19860513,000000,1.0166,1.0166,0.9726,0.9904,277776,0
GOLD.US,D,19860514,000000,0.9904,0.9993,0.9726,0.9726,41618,0
GOLD.US,D,19860515,000000,0.9726,0.9904,0.9549,0.9904,555554,0
GOLD.US,D,19860516,000000,0.9904,0.9904,0.9726,0.9904,251536,0
GOLD.US,D,19860519,000000,0.9904,0.9904,0.9549,0.9549,425259,0
GOLD.US,D,19860520,000000,0.9549,0.9726,0.9549,0.9549,40718,0
GOLD.US,D,19860521,000000,0.9549,0.9993,0.9549,0.9993,425259,0
GOLD.US,D,19860522,000000,0.9993,1.0166,0.9904,0.9904,319399,0
GOLD.US,D,19860523,000000,0.9904,0.9993,0.9904,0.9993,228010,0
GOLD.US,D,19860527,000000,0.9993,0.9993,0.9726,0.9726,96818,0
GOLD.US,D,19860528,000000,0.9726,0.9993,0.9726,0.9904,285014,0
GOLD.US,D,19860529,000000,0.9904,0.9993,0.9904,0.9993,193630,0
GOLD.US,D,19860530,000000,0.9993,1.0259,0.9993,1.0166,765472,0
GOLD.US,D,19860602,000000,1.0166,1.0259,0.9993,0.9993,321205,0
GOLD.US,D,19860603,000000,0.9993,1.0259,0.9993,1.0259,1346360,0
GOLD.US,D,19860604,000000,1.0259,1.0259,0.9993,1.0259,853238,0
