<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GE.US,D,19630213,000000,0.6246,0.6325,0.6246,0.6325,2414816,0
GE.US,D,19630214,000000,0.6325,0.6325,0.6246,0.6246,1157618,0
GE.US,D,19630215,000000,0.6246,0.6325,0.6246,0.6325,1269644,0
GE.US,D,19630218,000000,0.6325,0.6325,0.6246,0.6246,1667967,0
GE.US,D,19630219,000000,0.6246,0.6246,0.617,0.617,1182512,0
GE.US,D,19630220,000000,0.6093,0.6093,0.594,0.6014,2165866,0
GE.US,D,19630221,000000,0.6014,0.617,0.594,0.6093,1904469,0
GE.US,D,19630225,000000,0.6093,0.6093,0.6014,0.6014,1717758,0
GE.US,D,19630226,000000,0.6014,0.6014,0.594,0.594,1531043,0
GE.US,D,19630227,000000,0.594,0.6014,0.594,0.594,821536,0
GE.US,D,19630228,000000,0.594,0.594,0.5783,0.5783,2389922,0
GE.US,D,19630301,000000,0.5783,0.5865,0.5783,0.5865,1655522,0
GE.US,D,19630304,000000,0.5865,0.594,0.5783,0.5865,1381672,0
GE.US,D,19630305,000000,0.5865,0.5865,0.5783,0.5783,1369225,0
GE.US,D,19630306,000000,0.5783,0.5865,0.5705,0.5865,1394120,0
GE.US,D,19630307,000000,0.5865,0.594,0.5865,0.594,1904469,0
GE.US,D,19630308,000000,0.594,0.594,0.594,0.594,1406567,0
GE.US,D,19630311,000000,0.594,0.6014,0.5865,0.6014,1394120,0
GE.US,D,19630312,000000,0.594,0.594,0.594,0.594,1593280,0
GE.US,D,19630313,000000,0.594,0.6014,0.594,0.594,1269644,0
GE.US,D,19630314,000000,0.594,0.594,0.5865,0.5865,1356781,0
GE.US,D,19630315,000000,0.5865,0.594,0.5865,0.5865,1257199,0
GE.US,D,19630318,000000,0.5865,0.5865,0.5783,0.5783,1020693,0
GE.US,D,19630319,000000,0.5783,0.5783,0.5783,0.5783,1033141,0
GE.US,D,19630320,000000,0.5783,0.5865,0.5783,0.5865,1406567,0
GE.US,D,19630321,000000,0.5865,0.5865,0.5865,0.5865,1742650,0
GE.US,D,19630322,000000,0.5865,0.5865,0.5783,0.5865,1207407,0
GE.US,D,19630325,000000,0.5865,0.5865,0.5865,0.5865,1767547,0
GE.US,D,19630326,000000,0.5865,0.594,0.5865,0.5865,1655522,0
GE.US,D,19630327,000000,0.5865,0.594,0.5865,0.5865,1804888,0
GE.US,D,19630328,000000,0.594,0.594,0.594,0.594,1842233,0
GE.US,D,19630329,000000,0.594,0.6014,0.594,0.594,1618174,0
GE.US,D,19630401,000000,0.594,0.594,0.594,0.594,1419013,0
GE.US,D,19630402,000000,0.594,0.594,0.5865,0.5865,2439709,0
GE.US,D,19630403,000000,0.5865,0.594,0.5783,0.594,1817339,0
GE.US,D,19630404,000000,0.594,0.6014,0.594,0.594,1991603,0
GE.US,D,19630405,000000,0.594,0.617,0.594,0.6093,3472852,0
GE.US,D,19630408,000000,0.6093,0.617,0.6093,0.6093,1854679,0
GE.US,D,19630409,000000,0.6093,0.617,0.6093,0.6093,1867123,0
GE.US,D,19630410,000000,0.6093,0.6093,0.6014,0.6093,1555942,0
GE.US,D,19630411,000000,0.6093,0.6093,0.6014,0.6093,2153416,0
GE.US,D,19630415,000000,0.6093,0.617,0.6093,0.617,2477051,0
GE.US,D,19630416,000000,0.617,0.6246,0.6093,0.617,1804888,0
GE.US,D,19630417,000000,0.617,0.6246,0.617,0.6246,3012298,0
GE.US,D,19630418,000000,0.6246,0.6246,0.617,0.617,1468805,0
GE.US,D,19630419,000000,0.617,0.6246,0.617,0.617,995802,0
GE.US,D,19630422,000000,0.617,0.6246,0.617,0.617,1779992,0
GE.US,D,19630423,000000,0.6246,0.6401,0.6246,0.6401,7468502,0
GE.US,D,19630424,000000,0.6401,0.6401,0.6325,0.6401,3808939,0
GE.US,D,19630425,000000,0.6401,0.6401,0.6325,0.6325,1867123,0
GE.US,D,19630426,000000,0.6325,0.6325,0.6325,0.6325,1941813,0
GE.US,D,19630429,000000,0.6325,0.6325,0.6246,0.6325,1531043,0
GE.US,D,19630430,000000,0.6325,0.6325,0.6246,0.6246,1680416,0
GE.US,D,19630501,000000,0.6325,0.6401,0.6325,0.6401,5227951,0
GE.US,D,19630502,000000,0.6401,0.6478,0.6401,0.6478,3149220,0
GE.US,D,19630503,000000,0.6478,0.6478,0.6401,0.6401,2190764,0
GE.US,D,19630506,000000,0.6401,0.6478,0.6401,0.6478,2277895,0
GE.US,D,19630507,000000,0.6478,0.6478,0.6401,0.6401,2290342,0
GE.US,D,19630508,000000,0.6478,0.6555,0.6478,0.6555,3497749,0
GE.US,D,19630509,000000,0.6555,0.6555,0.6555,0.6555,2340129,0
GE.US,D,19630510,000000,0.6555,0.6555,0.6478,0.6555,2028941,0
GE.US,D,19630513,000000,0.6555,0.6555,0.6478,0.6478,1892021,0
GE.US,D,19630514,000000,0.6478,0.6555,0.6478,0.6478,2091179,0
GE.US,D,19630515,000000,0.6478,0.6555,0.6478,0.6555,2116076,0
GE.US,D,19630516,000000,0.6555,0.6555,0.6478,0.6478,1792438,0
GE.US,D,19630517,000000,0.6478,0.6555,0.6478,0.6555,1145166,0
GE.US,D,19630520,000000,0.6555,0.6555,0.6478,0.6478,1406567,0
