<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JNJ.US,D,19701027,000000,0.5256,0.5256,0.5181,0.5181,664837,0
JNJ.US,D,19701028,000000,0.5181,0.5181,0.5032,0.5181,811869,0
JNJ.US,D,19701029,000000,0.5181,0.5256,0.5105,0.5181,735154,0
JNJ.US,D,19701030,000000,0.5181,0.5329,0.5181,0.5329,632877,0
JNJ.US,D,19701102,000000,0.5329,0.5329,0.5181,0.5329,978079,0
JNJ.US,D,19701103,000000,0.5329,0.5329,0.5256,0.5329,377169,0
JNJ.US,D,19701104,000000,0.5329,0.5481,0.5329,0.541,709585,0
JNJ.US,D,19701105,000000,0.541,0.5559,0.541,0.5559,1112321,0
JNJ.US,D,19701106,000000,0.5559,0.5559,0.5481,0.5481,1214604,0
JNJ.US,D,19701109,000000,0.5481,0.5481,0.5481,0.5481,824652,0
JNJ.US,D,19701110,000000,0.5481,0.5481,0.541,0.5481,485844,0
JNJ.US,D,19701111,000000,0.5481,0.5559,0.541,0.541,1399988,0
JNJ.US,D,19701112,000000,0.541,0.541,0.5329,0.5329,466663,0
JNJ.US,D,19701113,000000,0.5329,0.5329,0.5329,0.5329,894972,0
JNJ.US,D,19701117,000000,0.5256,0.5329,0.5256,0.5329,939718,0
JNJ.US,D,19701118,000000,0.5256,0.5256,0.5181,0.5256,1061182,0
JNJ.US,D,19701119,000000,0.5256,0.5256,0.5181,0.5256,690410,0
JNJ.US,D,19701120,000000,0.5256,0.5256,0.5256,0.5256,524202,0
JNJ.US,D,19701123,000000,0.5256,0.5329,0.5256,0.5256,696800,0
JNJ.US,D,19701124,000000,0.5256,0.5329,0.5256,0.5329,5791744,0
JNJ.US,D,19701125,000000,0.5329,0.5329,0.5329,0.5329,652052,0
JNJ.US,D,19701127,000000,0.5329,0.5481,0.5329,0.5481,875794,0
JNJ.US,D,19701130,000000,0.5481,0.5559,0.5481,0.5481,1438349,0
JNJ.US,D,19701201,000000,0.5481,0.5559,0.541,0.541,620089,0
JNJ.US,D,19701202,000000,0.541,0.5481,0.541,0.5481,997254,0
JNJ.US,D,19701203,000000,0.5481,0.5481,0.5329,0.541,3765272,0
JNJ.US,D,19701204,000000,0.541,0.541,0.5256,0.5329,2557062,0
JNJ.US,D,19701207,000000,0.5329,0.5329,0.5256,0.5256,1189034,0
JNJ.US,D,19701208,000000,0.5256,0.5256,0.5181,0.5256,1118714,0
JNJ.US,D,19701209,000000,0.5256,0.5329,0.5256,0.5329,3336968,0
JNJ.US,D,19701210,000000,0.5329,0.5329,0.5256,0.5256,1361634,0
JNJ.US,D,19701211,000000,0.5256,0.5256,0.5105,0.5105,1527839,0
JNJ.US,D,19701214,000000,0.5105,0.5181,0.5105,0.5105,2473957,0
JNJ.US,D,19701215,000000,0.5105,0.5256,0.5105,0.5256,703193,0
JNJ.US,D,19701216,000000,0.5329,0.5481,0.5329,0.5481,1272140,0
JNJ.US,D,19701217,000000,0.5481,0.5481,0.541,0.541,1399988,0
JNJ.US,D,19701218,000000,0.541,0.541,0.5256,0.541,709585,0
JNJ.US,D,19701221,000000,0.541,0.541,0.5329,0.5329,792692,0
JNJ.US,D,19701222,000000,0.5329,0.5329,0.5181,0.5256,1431958,0
JNJ.US,D,19701223,000000,0.5256,0.5329,0.5256,0.5329,556161,0
JNJ.US,D,19701224,000000,0.5329,0.541,0.5329,0.541,626480,0
JNJ.US,D,19701228,000000,0.541,0.541,0.5329,0.541,421918,0
JNJ.US,D,19701229,000000,0.541,0.5481,0.5329,0.541,498625,0
JNJ.US,D,19701230,000000,0.541,0.5481,0.5329,0.5329,1010038,0
JNJ.US,D,19701231,000000,0.5329,0.541,0.5256,0.5329,389952,0
JNJ.US,D,19710104,000000,0.5329,0.541,0.5329,0.5329,198173,0
JNJ.US,D,19710105,000000,0.5329,0.5481,0.5329,0.541,536981,0
JNJ.US,D,19710106,000000,0.541,0.5559,0.541,0.5481,946115,0
JNJ.US,D,19710107,000000,0.5559,0.5709,0.5559,0.5709,1438349,0
JNJ.US,D,19710108,000000,0.5781,0.5857,0.5781,0.5781,1451130,0
JNJ.US,D,19710111,000000,0.5857,0.6083,0.5857,0.6005,1278532,0
JNJ.US,D,19710112,000000,0.6005,0.6083,0.5932,0.6083,1866656,0
JNJ.US,D,19710113,000000,0.6083,0.6156,0.6005,0.6156,2620986,0
JNJ.US,D,19710114,000000,0.6156,0.6156,0.6005,0.6156,1233779,0
JNJ.US,D,19710115,000000,0.6156,0.6156,0.6083,0.6083,581733,0
JNJ.US,D,19710118,000000,0.6005,0.6005,0.5632,0.5709,2838337,0
JNJ.US,D,19710119,000000,0.5709,0.5857,0.5632,0.5857,2563456,0
JNJ.US,D,19710120,000000,0.5857,0.6005,0.5857,0.5932,2071220,0
JNJ.US,D,19710121,000000,0.5932,0.5932,0.5857,0.5857,383559,0
JNJ.US,D,19710122,000000,0.5857,0.5932,0.5781,0.5932,1150679,0
JNJ.US,D,19710125,000000,0.5932,0.5932,0.5857,0.5857,2633773,0
JNJ.US,D,19710126,000000,0.5932,0.6005,0.5932,0.6005,1355243,0
JNJ.US,D,19710127,000000,0.6005,0.6005,0.5932,0.5932,939718,0
JNJ.US,D,19710128,000000,0.5932,0.6005,0.5932,0.5932,1617346,0
JNJ.US,D,19710129,000000,0.5932,0.6005,0.5932,0.6005,1272140,0
JNJ.US,D,19710201,000000,0.6005,0.6083,0.6005,0.6083,779905,0
JNJ.US,D,19710202,000000,0.6083,0.6156,0.6005,0.6156,914152,0
JNJ.US,D,19710203,000000,0.6156,0.6306,0.6083,0.6233,1048396,0
JNJ.US,D,19710204,000000,0.6233,0.6382,0.6233,0.6233,965290,0
JNJ.US,D,19710205,000000,0.6233,0.6306,0.6233,0.6306,1566200,0
JNJ.US,D,19710208,000000,0.6306,0.6382,0.6233,0.6306,1265744,0
JNJ.US,D,19710209,000000,0.6306,0.6382,0.6233,0.6306,1380811,0
JNJ.US,D,19710210,000000,0.6306,0.6684,0.6233,0.6684,965290,0
JNJ.US,D,19710211,000000,0.6606,0.6606,0.6535,0.6535,2550667,0
JNJ.US,D,19710212,000000,0.6535,0.6535,0.6456,0.6456,1105926,0
JNJ.US,D,19710216,000000,0.6456,0.6535,0.6456,0.6456,1291317,0
JNJ.US,D,19710217,000000,0.6456,0.6456,0.6456,0.6456,920545,0
JNJ.US,D,19710218,000000,0.6456,0.6535,0.6456,0.6535,1061182,0
JNJ.US,D,19710219,000000,0.6456,0.6456,0.6306,0.6306,1073964,0
JNJ.US,D,19710222,000000,0.6306,0.6306,0.6233,0.6306,709585,0
JNJ.US,D,19710223,000000,0.6306,0.6456,0.6306,0.6456,370774,0
JNJ.US,D,19710224,000000,0.6535,0.6535,0.6535,0.6535,319630,0
JNJ.US,D,19710225,000000,0.6535,0.6606,0.6535,0.6606,1419168,0
JNJ.US,D,19710226,000000,0.6606,0.6606,0.6535,0.6606,568948,0
JNJ.US,D,19710301,000000,0.6606,0.6606,0.6535,0.6606,249312,0
JNJ.US,D,19710302,000000,0.6606,0.6684,0.6606,0.6684,920545,0
JNJ.US,D,19710303,000000,0.6684,0.6684,0.6606,0.6606,517803,0
JNJ.US,D,19710304,000000,0.6606,0.6833,0.6606,0.6833,2013684,0
JNJ.US,D,19710305,000000,0.6909,0.6983,0.6909,0.6983,703193,0
JNJ.US,D,19710308,000000,0.6983,0.6983,0.6909,0.6983,1080358,0
JNJ.US,D,19710309,000000,0.6983,0.7207,0.6983,0.7207,869403,0
JNJ.US,D,19710310,000000,0.7283,0.7509,0.7283,0.7509,2972585,0
JNJ.US,D,19710311,000000,0.7509,0.7509,0.706,0.7136,2294967,0
JNJ.US,D,19710312,000000,0.706,0.706,0.6833,0.6983,1802726,0
JNJ.US,D,19710315,000000,0.6983,0.706,0.6909,0.706,2288570,0
JNJ.US,D,19710316,000000,0.7136,0.7283,0.7136,0.7283,2032864,0
JNJ.US,D,19710317,000000,0.7283,0.7357,0.7207,0.7357,313240,0
JNJ.US,D,19710318,000000,0.7357,0.7435,0.7283,0.7283,402739,0
JNJ.US,D,19710319,000000,0.7283,0.7357,0.7207,0.7207,396345,0
JNJ.US,D,19710322,000000,0.7207,0.7207,0.7136,0.7136,268491,0
JNJ.US,D,19710323,000000,0.6983,0.6983,0.6833,0.6909,1917793,0
JNJ.US,D,19710324,000000,0.6909,0.6983,0.6909,0.6909,536981,0
JNJ.US,D,19710325,000000,0.6909,0.6909,0.6833,0.6909,722369,0
JNJ.US,D,19710326,000000,0.6909,0.7207,0.6909,0.706,556161,0
JNJ.US,D,19710329,000000,0.706,0.7207,0.706,0.7207,357989,0
JNJ.US,D,19710330,000000,0.7207,0.7283,0.7207,0.7283,492237,0
JNJ.US,D,19710331,000000,0.7283,0.7283,0.7207,0.7207,338810,0
JNJ.US,D,19710401,000000,0.7207,0.7283,0.7207,0.7207,856613,0
JNJ.US,D,19710402,000000,0.7207,0.7207,0.7136,0.7207,409128,0
JNJ.US,D,19710405,000000,0.7207,0.7207,0.7136,0.7136,287667,0
JNJ.US,D,19710406,000000,0.7136,0.7207,0.7136,0.7136,779905,0
JNJ.US,D,19710407,000000,0.7136,0.7283,0.7136,0.7136,530590,0
JNJ.US,D,19710408,000000,0.7136,0.7136,0.706,0.7136,600910,0
JNJ.US,D,19710412,000000,0.7136,0.7207,0.706,0.7136,2966190,0
JNJ.US,D,19710413,000000,0.7207,0.7207,0.7207,0.7207,1936973,0
JNJ.US,D,19710414,000000,0.7207,0.7357,0.7207,0.7357,760723,0
JNJ.US,D,19710415,000000,0.7357,0.7435,0.7283,0.7435,696800,0
JNJ.US,D,19710416,000000,0.7435,0.7435,0.7357,0.7435,370774,0
JNJ.US,D,19710419,000000,0.7435,0.7509,0.7435,0.7435,434701,0
JNJ.US,D,19710420,000000,0.7435,0.7509,0.7435,0.7435,754334,0
JNJ.US,D,19710421,000000,0.7435,0.7435,0.7357,0.7435,524202,0
JNJ.US,D,19710422,000000,0.7435,0.7435,0.7283,0.7435,441092,0
JNJ.US,D,19710423,000000,0.7357,0.7357,0.7283,0.7357,338810,0
JNJ.US,D,19710426,000000,0.7357,0.7357,0.7283,0.7357,294056,0
